CIT_ID_NO_x,legal_form,sector,province,small_business,revenue,expenditure,income,tax_free_income_total,tax_base_before_deductions,deductions_from_tax_base,income_tax_base_after_deductions,citax,weight_x,tax_collected_under_current_policy,weighted_tax_collected_under_current_policy,ID_NO,CIT_ID_NO_y,tax_collected_under_benchmark_cit_rate_small_business,weight_y,weighted_tax_collected_under_benchmark_cit_rate_small_business,tax_expenditure_Small Corporations Tax rate,tax_expenditure_Rate at which Small Corporations are Taxed,CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_statistic_purpose_art_17_1_4d_etc,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_statistic_purpose_art_17_1_4d_etc,"tax_expenditure_Revenue(s) Tax-Free, Intended For Statutory Purposes or Other Purposes","tax_expenditure_Dochody(Przych.) Wolne Od Pod.,Cele Stat.",CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_4,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_4,tax_expenditure_Tax-Free Income from (Article 17 (1) (4)),tax_expenditure_Dochody Wolne Od Podatku (Art.17 Ust.1 Pkt 4),CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_non_agriculture_art_17_1_4e,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_non_agriculture_art_17_1_4e,tax_expenditure_Tax Free Income from Non-Agricultural Activities,tax_expenditure_Dochody Z DziaÅ‚alnoÅ›ci Pozarolniczej-Wolne Od Podatku,CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_subsidies_art_17_1_21,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_subsidies_art_17_1_21,"tax_expenditure_Grants, Subsidies, Surcharges And Other Gratuitous Benefits","tax_expenditure_Dotacje, Subwen., DopÅ‚aty I Inne Nieodp. Swiad.-Wolne Od Podatku",CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_23_24,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_23_24,tax_expenditure_Totax-Free Income Pursuant to Article 17 Clause 1 point 23 and 24,tax_expenditure_DochÃ³d Wolny Od Podatku na Podstawie Art. 17 Ust.1 Pkt 23 I Pkt 24,CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_34,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_34,tax_expenditure_Tax-Free Income Pursuant to Article 17(1) point 34,tax_expenditure_Dochody Wolne Od Podatku Na Podstawie Art.17 Ust.1 Pkt.34,CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_39,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_art_17_1_39,tax_expenditure_Tax-Free Income Pursuant to Article 17(1) point 39,tax_expenditure_Dochody Wolne Od Podatku na Podstawie Art.17 Ust.1 Pkt.34,CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_housing_coops_art_17_1_44,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_housing_coops_art_17_1_44,"tax_expenditure_Income of Housing Cooperatives, Housing Associations-Tax Free","tax_expenditure_Dochody SpÃ³Å‚dzielni Mieszkan.,WspÃ³lnot Mieszkan-Wolne od Podatku",CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_subsidies_state_local_art_17_1_47,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_subsidies_state_local_art_17_1_47,tax_expenditure_Subsidies from the State Budget or Local Government-Tax-Free,tax_expenditure_Dotacje z BudÅ¼etu PaÅ„stwa Lub Jst- Wolne od Podatku,CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_amounts_government_agencies_art_17_1_48,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_amounts_government_agencies_art_17_1_48,tax_expenditure_Amounts from Government Agencies or Executive Agencies-Tax-Free,tax_expenditure_Kwoty od Agencji RzÄ…dowych Lub Agencji Wykonawczych-Wolne od Podat.,CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_agriculture_producer_groups_art_17_1_49,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_agriculture_producer_groups_art_17_1_49,tax_expenditure_Income of Agricultural Producer Groups-Tax Free,tax_expenditure_Dochody Grup ProducentÃ³w Rolnych-Wolne od Podatku Na,CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_financial_programs_central_europe_art_17_1_52,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_financial_programs_central_europe_art_17_1_52,tax_expenditure_Income from Paying Financial Programs from Central Europe-Tax Free,tax_expenditure_Dochody z Tyt. PÅ‚atn. Progr.Finans.z Udz.Å›rod.Europ.-od Podatku,CIT_ID_NO_x,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_environmental_finances_art_17_1_53,weight_x,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_environmental_finances_art_17_1_53,"tax_expenditure_Income from Environmental Finances, Received by Project Participant-Free of Tax","tax_expenditure_Dochody z Tyt. Å›rod.Fin., Otrz. Przez Uczest.Proj.-Wolne od Podatku",CIT_ID_NO_y,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_other_art_17_1,weight_y,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_other_art_17_1,tax_expenditure_Other Income-Free of Tax Pursuant to Article 17 clause 1,tax_expenditure_PozostaÅ‚e Dochody (Przychody) Wolne od Podatku z Art.17 Ust.1 ,CIT_ID_NO,tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_other,weight,weighted_tax_collected_under_benchmark_percent_exempt_rate_tax_free_income_other,tax_expenditure_Tax-Free Income-Other,tax_expenditure_Dochody Wolne od Podatku-Inne
355,0.0,Construction,Pomorskie,0,8549129.65,10060572.42,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A355,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0,355,0,800,0,0.0,0.0
356,0.0,Transportation and Storage,Lubuskie,0,8548650.16,8299316.84,249333.3200000003,0.0,249333.3200000003,0.0,249333.3200000003,47373.330800000054,800,47373.330800000054,37898664.640000045,A356,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0,356,47373,800,37898665,0.0,0.0
357,0.0,Manufacturing,Pomorskie,0,8548426.77,7582368.38,966058.3899999997,0.0,966058.3899999997,0.0,966058.3899999997,183551.09409999993,800,183551.09409999993,146840875.27999994,A357,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0,357,183551,800,146840875,0.0,0.0
358,0.0,Admin and Support Services,Mazowieckie,0,8548312.69,7851633.97,696678.7199999997,0.0,696678.7199999997,0.0,696678.7199999997,132368.95679999996,800,132368.95679999996,105895165.43999997,A358,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0,358,132369,800,105895165,0.0,0.0
359,0.0,Hotels and Restaurants,Wielkopolskie,0,8548236.38,8405119.1,143117.2800000012,0.0,143117.2800000012,0.0,143117.2800000012,27192.283200000227,800,27192.283200000227,21753826.56000018,A359,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0,359,27192,800,21753827,0.0,0.0
360,0.0,Wholesale/Retail Trade,Mazowieckie,0,8548049.14,7803783.1,744266.040000001,0.0,744266.040000001,0.0,744266.040000001,141410.5476000002,800,141410.5476000002,113128438.08000016,A360,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0,360,141411,800,113128438,0.0,0.0
361,0.0,Wholesale/Retail Trade,Mazowieckie,0,8547441.67,8445413.22,102028.44999999925,0.0,98842.17999999925,0.0,98842.17999999925,18780.01419999986,800,18780.01419999986,15024011.359999888,A361,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0,361,18780,800,15024011,0.0,0.0
362,0.0,ICT,Pomorskie,0,8545760.76,6751041.16,1794719.5999999996,0.0,1794719.5999999996,0.0,1794719.5999999996,340996.72399999993,800,340996.72399999993,272797379.1999999,A362,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0,362,340997,800,272797379,0.0,0.0
363,0.0,Manufacturing,Lubuskie,0,8545527.2,8515752.76,29774.43999999948,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A363,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0,363,0,800,0,0.0,0.0
364,0.0,Manufacturing,Mazowieckie,0,8544480.47,8388131.47,156349.00000000093,0.0,156349.00000000093,0.0,156349.00000000093,29706.310000000176,800,29706.310000000176,23765048.00000014,A364,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0,364,29706,800,23765048,0.0,0.0
365,0.0,Finance,Pomorskie,0,8543908.02,8964949.09,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A365,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0,365,0,800,0,0.0,0.0
366,0.0,Entertainment,Wielkopolskie,0,8541523.78,8320465.24,221058.5399999991,211509.37,0.0,0.0,0.0,0.0,800,0.0,0.0,A366,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,40187,800,32149424,32.14942423999987,32.14942423999987,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0,366,0,800,0,0.0,0.0
367,0.0,Transportation and Storage,Łódzkie,0,8541466.01,8352812.09,188653.91999999993,0.0,188653.91999999993,0.0,188653.91999999993,35844.244799999986,800,35844.244799999986,28675395.83999999,A367,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0,367,35844,800,28675396,0.0,0.0
368,0.0,Health,Mazowieckie,0,8541264.3,8233549.28,307715.0200000005,0.0,307715.0200000005,0.0,307715.0200000005,58465.85380000009,800,58465.85380000009,46772683.04000007,A368,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0,368,58466,800,46772683,0.0,0.0
369,0.0,Manufacturing,Mazowieckie,0,8541264.14,8935143.9,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A369,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0,369,0,800,0,0.0,0.0
370,0.0,Wholesale/Retail Trade,Pomorskie,0,8541149.22,9244062.08,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A370,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0,370,0,800,0,0.0,0.0
371,0.0,Wholesale/Retail Trade,Warmińsko-Mazurskie,0,8538996.37,8508429.65,30566.719999998808,0.0,30566.719999998808,0.0,30566.719999998808,5807.676799999774,800,5807.676799999774,4646141.439999819,A371,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0,371,5808,800,4646141,0.0,0.0
372,0.0,Not determined,Mazowieckie,0,8538710.07,8715524.23,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A372,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0,372,0,800,0,0.0,0.0
373,0.0,Manufacturing,Pomorskie,0,8538666.3,7993651.83,545014.4700000007,0.0,421324.59000000067,0.0,421324.59000000067,80051.67210000013,800,80051.67210000013,64041337.680000104,A373,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0,373,80052,800,64041338,0.0,0.0
374,0.0,Wholesale/Retail Trade,Mazowieckie,0,8538147.36,7577926.75,960220.6099999994,0.0,960220.6099999994,0.0,960220.6099999994,182441.91589999988,800,182441.91589999988,145953532.7199999,A374,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0,374,182442,800,145953533,0.0,0.0
375,0.0,ICT,Śląskie,0,8537160.57,8171747.38,365413.1900000004,0.0,365413.1900000004,0.0,365413.1900000004,69428.50610000007,800,69428.50610000007,55542804.880000055,A375,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0,375,69429,800,55542805,0.0,0.0
376,0.0,Utilities,Śląskie,0,8536794.05,8505183.91,31610.140000000596,0.0,20116.880000000594,0.0,20116.880000000594,3822.207200000113,800,3822.207200000113,3057765.7600000906,A376,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0,376,3822,800,3057766,0.0,0.0
377,0.0,Wholesale/Retail Trade,Śląskie,0,8535988.05,8542915.17,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A377,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0,377,0,800,0,0.0,0.0
378,0.0,Real Estate,Śląskie,0,8535687.07,5646253.99,2889433.08,0.0,2889433.08,0.0,2889433.08,548992.2852,800,548992.2852,439193828.16,A378,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0,378,548992,800,439193828,0.0,0.0
379,0.0,Wholesale/Retail Trade,Mazowieckie,0,8535360.55,8535760.51,0.0,0.0,0.0,0.0,0.0,0.0,800,0.0,0.0,A379,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0,379,0,800,0,0.0,0.0
380,0.0,Utilities,Śląskie,0,8534988.77,6832265.76,1702723.0099999998,0.0,1702723.0099999998,0.0,1702723.0099999998,323517.37189999997,800,323517.37189999997,258813897.51999998,A380,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0,380,323517,800,258813898,0.0,0.0
381,0.0,Admin and Support Services,Śląskie,0,8534166.64,7955899.77,578266.870000001,0.0,578266.870000001,0.0,578266.870000001,109870.7053000002,800,109870.7053000002,87896564.24000016,A381,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0,381,109871,800,87896564,0.0,0.0
382,0.0,Utilities,Mazowieckie,0,8533729.26,8358582.81,175146.4500000002,14678.76,160467.69000000018,0.0,160467.69000000018,30488.861100000035,800,30488.861100000035,24391088.88000003,A382,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,33278,800,26622260,2.2311715199999997,2.2311715199999997,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0,382,30489,800,24391089,0.0,0.0
